App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isRefactored
Adobe-Consulting-Services/acs-aem-commons,0b75ee4a686d3f7bbe5a10f67e69c83e4a4cf369,"acs-aem-commons-4.0.0, acs-aem-commons-4.1.0",bundle.src.test.java.com.adobe.acs.commons.data.SpreadsheetTest.java,13,8,2,1,0,0,7,11,0,0,0,4,0,0,11.0,30.0,1,0,0,0,11,0,194.0,14.0,30.0,78.0,59.0,0.3,18,18,18,1,1,0,100.0,19,19,19,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,0b75ee4a686d3f7bbe5a10f67e69c83e4a4cf369,"acs-aem-commons-4.0.0, acs-aem-commons-4.1.0",bundle.src.test.java.com.adobe.acs.commons.httpcache.engine.impl.HttpCacheEngineImplTest.java,7,4,0,0,0,0,5,0,0,0,0,2,0,0,4.0,7.0,0,0,0,0,5,0,120.0,7.0,15.0,101.0,14.0,0.12,-6,-6,-6,1,1,0,100.0,15,15,15,21,21,21,False
Adobe-Consulting-Services/acs-aem-commons,0b75ee4a686d3f7bbe5a10f67e69c83e4a4cf369,"acs-aem-commons-4.0.0, acs-aem-commons-4.1.0",bundle.src.test.java.com.adobe.acs.commons.wcm.notifications.impl.SystemNotificationsImplTest.java,17,5,0,0,0,0,7,9,0,0,0,0,0,0,0.0,3.0,3,0,0,0,9,0,128.0,17.0,43.0,113.0,23.0,0.18,27,27,27,1,1,0,100.0,49,49,49,22,22,22,True
Adobe-Consulting-Services/acs-aem-commons,0b75ee4a686d3f7bbe5a10f67e69c83e4a4cf369,"acs-aem-commons-4.0.0, acs-aem-commons-4.1.0",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.asset.FileAssetIngestorTest.java,19,11,3,0,0,0,13,6,5,0,0,1,0,0,2.0,0.0,3,0,0,5,13,0,259.0,20.0,54.0,212.0,65.0,0.25,7,7,7,1,1,0,100.0,10,10,10,3,3,3,True
Adobe-Consulting-Services/acs-aem-commons,edc7ca87113ced38d3f83b75971e8a01d0c076fe,"acs-aem-commons-4.1.0, acs-aem-commons-4.2.0",bundle.src.test.java.com.adobe.acs.commons.models.injectors.impl.SharedValueMapValueInjectorTest.java,13,6,0,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,0,0,0,0,12,0,100.0,13.0,15.0,50.0,21.0,0.21,1,1,1,1,1,0,100.0,6,6,6,5,5,5,False
Adobe-Consulting-Services/acs-aem-commons,edc7ca87113ced38d3f83b75971e8a01d0c076fe,"acs-aem-commons-4.1.0, acs-aem-commons-4.2.0",bundle.src.test.java.com.adobe.acs.commons.httpcache.engine.impl.HttpCacheEngineImplTest.java,7,4,0,0,0,0,5,0,0,0,0,2,0,0,4.0,7.0,0,0,0,0,5,0,133.0,7.0,15.0,116.0,17.0,0.13,50,50,50,1,1,0,100.0,59,59,59,9,9,9,True
Adobe-Consulting-Services/acs-aem-commons,edc7ca87113ced38d3f83b75971e8a01d0c076fe,"acs-aem-commons-4.1.0, acs-aem-commons-4.2.0",bundle.src.test.java.com.adobe.acs.commons.images.impl.NamedTransformImageServletTest.java,10,3,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9.0,2,1,0,0,9,0,128.0,10.0,21.0,47.0,33.0,0.26,25,25,25,1,1,0,100.0,83,83,83,58,58,58,False
Adobe-Consulting-Services/acs-aem-commons,edc7ca87113ced38d3f83b75971e8a01d0c076fe,"acs-aem-commons-4.1.0, acs-aem-commons-4.2.0",bundle.src.test.java.com.adobe.acs.commons.rewriter.impl.StylesheetInlinerTransformerFactoryTest.java,19,1,1,0,0,0,8,0,0,0,0,0,0,0,6.0,37.0,0,7,0,0,8,0,183.0,19.0,56.0,127.0,1.0,0.01,23,23,23,1,1,0,100.0,151,151,151,128,128,128,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.remoteassets.impl.RemoteAssetDecoratorTest.java,21,1,0,0,0,0,1,14,0,0,0,0,0,0,0.0,2.0,0,0,0,0,14,0,186.0,23.0,52.0,159.0,35.0,0.19,-6,-6,-6,1,1,0,100.0,1,1,1,7,7,7,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.writer.EntryNodeWriterTest.java,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0.0,2.0,0,2,0,0,3,0,40.0,4.0,11.0,32.0,1.0,0.03,2,2,2,1,1,0,100.0,43,43,43,41,41,41,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.JCRHttpCacheStoreImplTest.java,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0.0,0.0,0,3,0,0,3,0,23.0,4.0,10.0,19.0,0.0,0.0,-4,5,-1,5,1,0,100.0,39,14,8,43,22,9,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.engine.impl.HttpCacheEngineImplTest.java,7,4,0,0,0,0,5,0,0,0,0,2,0,0,4.0,7.0,0,0,0,0,5,0,144.0,7.0,15.0,117.0,22.0,0.15,16,16,16,1,1,0,100.0,27,27,27,11,11,11,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.wcm.comparisons.impl.PageCompareDataImplTest.java,10,3,0,0,0,0,8,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,8,0,117.0,10.0,22.0,92.0,16.0,0.14,7,7,7,1,1,0,100.0,91,91,91,84,84,84,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.widgets.MultiFieldPanelWCMUseTest.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,15.0,0,0,0,0,6,0,63.0,7.0,8.0,53.0,9.0,0.14,-8,-8,-8,1,1,0,100.0,37,37,37,45,45,45,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.workflow.impl.WorkflowPackageManagerImplTest.java,9,1,0,0,0,0,5,0,0,0,0,0,0,0,2.0,8.0,0,1,0,0,8,0,96.0,15.0,27.0,46.0,8.0,0.08,10,10,10,1,1,0,100.0,47,47,47,37,37,37,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.visitor.EntryNodeByStringKeyVisitorTest.java,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,4.0,0,0,0,0,2,0,31.0,3.0,9.0,20.0,2.0,0.06,-5,-5,-5,1,1,0,100.0,18,18,18,23,23,23,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.wcm.comparisons.impl.VersionServiceImplTest.java,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,4,0,52.0,5.0,15.0,50.0,4.0,0.08,13,13,13,1,1,0,100.0,33,33,33,20,20,20,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.visitor.EntryNodeMapVisitorTest.java,7,0,0,0,0,0,4,0,0,0,0,0,0,0,4.0,8.0,0,0,0,0,4,0,92.0,18.0,39.0,43.0,4.0,0.04,-4,-4,-4,1,1,0,100.0,10,10,10,14,14,14,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.wcm.comparisons.impl.PropertiesTest.java,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,2,0,16.0,2.0,5.0,12.0,3.0,0.19,5,5,5,1,1,0,100.0,19,19,19,14,14,14,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.visitor.InvalidateByCacheConfigVisitorTest.java,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,1,0,34.0,4.0,14.0,26.0,0.0,0.0,-16,-16,-16,1,1,0,100.0,14,14,14,30,30,30,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.renovator.RenovatorTest.java,11,6,0,0,0,0,6,5,0,0,0,0,0,0,0.0,0.0,1,0,0,0,6,0,149.0,11.0,32.0,107.0,16.0,0.11,19,19,19,1,1,0,100.0,33,33,33,14,14,14,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.visitor.TotalCacheSizeVisitorTest.java,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,1,0,0,1,0,23.0,2.0,6.0,7.0,0.0,0.0,-4,-4,-4,1,1,0,100.0,2,2,2,6,6,6,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.visitor.InvalidateAllNodesVisitorTest.java,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,6.0,0,0,0,0,2,0,29.0,3.0,8.0,25.0,2.0,0.07,-2,-2,-2,1,1,0,100.0,2,2,2,4,4,4,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.visitor.ExpiredNodesVisitorTest.java,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,6.0,0,0,0,0,2,0,29.0,3.0,8.0,25.0,2.0,0.07,-2,-2,-2,1,1,0,100.0,2,2,2,4,4,4,True
Adobe-Consulting-Services/acs-aem-commons,74c669c69302d5b765c18e52878ce08ea665e54c,"acs-aem-commons-4.2.0, acs-aem-commons-4.2.2",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.visitor.AllEntryNodesCountVisitorTest.java,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.0,6.0,0,0,0,0,3,0,28.0,3.0,6.0,17.0,3.0,0.11,-2,-2,-2,1,1,0,100.0,2,2,2,4,4,4,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.mcp.form.FieldComponentTest.java,7,4,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9.0,0,0,0,0,7,0,104.0,7.0,10.0,41.0,19.0,0.18,23,23,23,1,1,0,100.0,24,24,24,1,1,1,False
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.mcp.impl.processes.WorkflowRemoverTest.java,7,0,0,0,0,0,5,5,0,0,0,0,0,0,3.0,21.0,2,0,0,0,6,0,103.0,7.0,19.0,56.0,19.0,0.18,-8,-8,-8,1,1,0,100.0,4,4,4,12,12,12,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.wrap.cqsearch.QueryIWrapTest.java,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,44.0,2.0,6.0,29.0,6.0,0.14,3,3,3,1,1,0,100.0,17,17,17,14,14,14,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.workflow.process.impl.ReplicateWithOptionsWorkflowProcessTest.java,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,5.0,0,3,0,0,5,0,113.0,6.0,17.0,90.0,0.0,0.0,8,8,8,1,1,0,100.0,41,41,41,33,33,33,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.workflow.process.impl.BrandPortalSyncProcessTest.java,8,0,0,0,0,0,7,7,0,0,0,0,0,0,0.0,7.0,0,2,0,0,7,0,57.0,8.0,19.0,46.0,5.0,0.09,2,2,2,1,1,0,100.0,32,32,32,30,30,30,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.SiteMapServletTest.java,4,3,0,0,0,0,3,0,0,0,0,0,0,0,3.0,6.0,0,0,0,0,3,0,63.0,5.0,11.0,38.0,9.0,0.14,2,2,2,1,1,0,100.0,6,6,6,4,4,4,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.wcm.comparisons.impl.VersionServiceImplTest.java,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,1,0,39.0,4.0,12.0,26.0,3.0,0.08,-28,-28,-28,1,1,0,100.0,54,54,54,82,82,82,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.wcm.comparisons.impl.PageCompareDataLoaderImplTest.java,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,9.0,1.0,2.0,3.0,1.0,0.11,9,9,9,1,1,0,100.0,17,17,17,8,8,8,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.twitter.impl.TwitterAdapterFactoryTest.java,11,6,0,0,0,0,8,0,0,0,0,0,0,0,2.0,6.0,0,0,0,0,8,0,137.0,14.0,34.0,88.0,14.0,0.1,4,4,4,1,1,0,100.0,7,7,7,3,3,3,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.search.impl.CloseableQueryBuilderImplTest.java,9,0,1,0,0,0,3,2,0,0,0,0,0,0,8.0,15.0,1,1,0,0,8,0,100.0,9.0,19.0,72.0,27.0,0.27,5,5,5,1,1,0,100.0,16,16,16,11,11,11,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.replication.status.impl.SetReplicationStatusProcessTest.java,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,3,0,0,3,0,61.0,4.0,12.0,39.0,0.0,0.0,1,1,1,1,1,0,100.0,19,19,19,18,18,18,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.remoteassets.impl.RemoteAssetsNodeSyncImplTest.java,9,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0.0,0,1,0,0,2,0,273.0,9.0,24.0,75.0,82.0,0.3,-37,-1,-18,2,1,0,100.0,59,58,30,96,94,48,False
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.packaging.impl.AssetPackagerServletImplTest.java,7,6,6,0,0,0,6,0,0,0,0,0,0,0,0.0,6.0,0,0,0,0,6,0,128.0,7.0,20.0,111.0,23.0,0.18,3,3,3,1,1,0,100.0,6,6,6,3,3,3,False
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.oak.impl.EnsureOakIndexTest.java,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,46.0,5.0,10.0,25.0,6.0,0.13,3,3,3,1,1,0,100.0,6,6,6,3,3,3,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.oak.impl.EnsureOakIndexManagerImplTest.java,4,1,0,0,0,0,2,0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,2,0,50.0,4.0,8.0,28.0,9.0,0.18,2,2,2,1,1,0,100.0,10,10,10,8,8,8,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.httpcache.engine.impl.HttpCacheEngineImplTest.java,7,4,0,0,0,0,5,0,0,0,0,2,0,0,4.0,7.0,0,0,0,0,5,0,145.0,7.0,15.0,117.0,22.0,0.15,4,4,4,1,1,0,100.0,9,9,9,5,5,5,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.http.headers.impl.AbstractDispatcherCacheHeaderFilterTest.java,15,0,0,0,0,0,13,13,0,0,0,0,0,0,3.0,17.0,0,2,0,0,13,0,181.0,24.0,61.0,137.0,0.0,0.0,6,6,6,1,1,0,100.0,11,11,11,5,5,5,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.contentfinder.querybuilder.impl.viewhandler.QueryBuilderViewHandlerTest.java,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,26.0,2.0,5.0,17.0,1.0,0.04,4,4,4,1,1,0,100.0,8,8,8,4,4,4,True
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.remoteassets.impl.RemoteAssetsConfigImplTest.java,9,7,0,0,0,0,5,0,0,0,0,0,0,0,,,0,0,0,0,8,0,93.0,9.0,19.0,68.0,22.0,0.24,-1,-1,-1,1,1,0,100.0,3,3,3,4,4,4,False
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.remoteassets.impl.RemoteAssetsBinarySyncImplTest.java,10,4,0,0,0,0,5,5,0,0,0,0,0,0,0.0,5.0,0,0,0,0,5,0,144.0,10.0,25.0,117.0,34.0,0.24,-1,-1,-1,1,1,0,100.0,3,3,3,4,4,4,False
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.httpcache.store.jcr.impl.JCRHttpCacheStoreImplTest.java,5,3,1,0,0,0,3,0,0,0,0,0,0,0,3.0,15.0,1,0,0,0,3,0,67.0,5.0,11.0,44.0,17.0,0.25,96,96,48,2,1,0,100.0,120,119,60,24,23,12,False
Adobe-Consulting-Services/acs-aem-commons,be8b5cd95d886aee637ba924cad1dba3bf01566c,"acs-aem-commons-4.3.4, acs-aem-commons-4.4.0",bundle.src.test.java.com.adobe.acs.commons.exporters.impl.tags.TagsExportServiceTest.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,0,0,0,0,8,0,50.0,9.0,10.0,36.0,8.0,0.16,122,102,61,2,1,0,100.0,125,102,62,3,3,2,False
Adobe-Consulting-Services/acs-aem-commons,92209894197be247950bb5b47b40a3b10b1947f5,"acs-aem-commons-4.4.0, acs-aem-commons-4.4.2",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.AemEnvironmentIndicatorFilterTest.java,17,9,0,0,0,0,4,0,0,0,0,0,0,0,1.0,4.0,1,5,0,0,16,0,135.0,17.0,29.0,106.0,32.0,0.24,116,116,116,1,1,0,100.0,224,224,224,108,108,108,False
Adobe-Consulting-Services/acs-aem-commons,92209894197be247950bb5b47b40a3b10b1947f5,"acs-aem-commons-4.4.0, acs-aem-commons-4.4.2",bundle.src.test.java.com.adobe.acs.commons.wcm.comparisons.impl.VersionServiceImplTest.java,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,39.0,4.0,12.0,26.0,3.0,0.08,0,0,0,1,1,0,100.0,2,2,2,2,2,2,True
Adobe-Consulting-Services/acs-aem-commons,92209894197be247950bb5b47b40a3b10b1947f5,"acs-aem-commons-4.4.0, acs-aem-commons-4.4.2",bundle.src.test.java.com.adobe.acs.commons.etag.impl.EtagMessageDigestServletFilterTest.java,9,2,0,0,0,0,6,3,0,0,0,1,0,0,,,1,0,0,0,8,0,105.0,10.0,22.0,63.0,15.0,0.14,82,82,82,1,1,0,100.0,87,87,87,5,5,5,True
Adobe-Consulting-Services/acs-aem-commons,f547f4fe2f955521f8d22a1f5e4e42f6d0768fe8,"acs-aem-commons-4.4.2, acs-aem-commons-4.5.0",bundle.src.test.java.com.adobe.acs.commons.util.OverridePathSlingRequestWrapperTest.java,9,5,0,0,0,0,0,0,0,0,0,0,0,0,5.0,15.0,0,0,0,0,8,0,91.0,9.0,11.0,60.0,26.0,0.29,43,43,43,1,1,0,100.0,48,48,48,5,5,5,False
Adobe-Consulting-Services/acs-aem-commons,af1b965853b3f73826d9c8204200d5976ef75d3f,"acs-aem-commons-4.7.0, acs-aem-commons-4.7.2",bundle.src.test.java.com.adobe.acs.commons.wcm.vanity.impl.VanityURLServiceImplTest.java,7,0,0,0,0,0,6,1,0,0,0,0,0,0,0.0,5.0,0,0,0,0,6,0,44.0,9.0,24.0,43.0,6.0,0.14,20,20,20,1,1,0,100.0,48,48,48,28,28,28,True
Adobe-Consulting-Services/acs-aem-commons,af1b965853b3f73826d9c8204200d5976ef75d3f,"acs-aem-commons-4.7.0, acs-aem-commons-4.7.2",bundle.src.test.java.com.adobe.acs.commons.mcp.DialogResourceProviderFactoryTest.java,9,1,0,0,0,0,3,0,0,0,0,0,0,0,,,1,0,0,0,7,0,68.0,9.0,20.0,37.0,13.0,0.19,74,43,37,2,2,0,76.97,126,90,63,52,47,26,False
Adobe-Consulting-Services/acs-aem-commons,af1b965853b3f73826d9c8204200d5976ef75d3f,"acs-aem-commons-4.7.0, acs-aem-commons-4.7.2",bundle.src.test.java.com.adobe.acs.commons.workflow.process.impl.CopyPropertiesProcessTest.java,16,3,0,0,0,0,9,0,0,0,0,0,0,0,0.0,15.0,0,0,0,0,15,0,110.0,16.0,27.0,89.0,23.0,0.21,103,103,103,1,1,0,100.0,124,124,124,21,21,21,False
Adobe-Consulting-Services/acs-aem-commons,492ce37ef14049583f3ad4dab93858a9873c07d9,"acs-aem-commons-4.8.4, acs-aem-commons-4.8.6",bundle.src.test.java.com.adobe.acs.commons.mcp.DialogResourceProviderFactoryTest.java,9,1,0,0,0,0,3,0,0,0,0,0,0,0,,,1,0,0,0,7,0,68.0,9.0,20.0,37.0,13.0,0.19,0,0,0,2,1,0,100.0,3,2,2,3,2,2,True
Adobe-Consulting-Services/acs-aem-commons,492ce37ef14049583f3ad4dab93858a9873c07d9,"acs-aem-commons-4.8.4, acs-aem-commons-4.8.6",bundle.src.test.java.com.adobe.acs.commons.xss.XSSFunctionsTest.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.0,0,16,0,0,16,0,95.0,16.0,32.0,60.0,0.0,0.0,0,0,0,1,1,0,100.0,1,1,1,1,1,1,True
Adobe-Consulting-Services/acs-aem-commons,492ce37ef14049583f3ad4dab93858a9873c07d9,"acs-aem-commons-4.8.4, acs-aem-commons-4.8.6",bundle.src.test.java.com.adobe.acs.commons.wrap.jcr.BaseSessionIWrapTest.java,3,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,1,0,0,2,0,128.0,3.0,10.0,81.0,30.0,0.23,1,1,1,1,1,0,100.0,1,1,1,0,0,0,True
Adobe-Consulting-Services/acs-aem-commons,492ce37ef14049583f3ad4dab93858a9873c07d9,"acs-aem-commons-4.8.4, acs-aem-commons-4.8.6",bundle.src.test.java.com.adobe.acs.commons.wcm.impl.RobotsServletTest.java,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0.0,7.0,0,0,0,0,7,0,91.0,9.0,25.0,72.0,14.0,0.15,-33,8,-16,2,2,0,92.66,38,30,19,71,71,36,False
Adobe-Consulting-Services/acs-aem-commons,492ce37ef14049583f3ad4dab93858a9873c07d9,"acs-aem-commons-4.8.4, acs-aem-commons-4.8.6",bundle.src.test.java.com.adobe.acs.commons.wcm.comparisons.impl.VersionServiceImplTest.java,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,37.0,4.0,12.0,26.0,3.0,0.08,-11,-11,-11,1,1,0,100.0,2,2,2,13,13,13,True
