index,App,SHA,TestFilePath,LOC,NOM,WMC,RFC,NAs,AsD,NumberOfMethods,AssertionRoulette,ConditionalTestLogic,ConstructorInitialization,DefaultTest,EmptyTest,ExceptionCatchingThrowing,GeneralFixture,MysteryGuest,PrintStatement,RedundantAssertion,SensitiveEquality,VerboseTest,SleepyTest,DuplicateAssert,UnknownTest,IgnoredTest,ResourceOptimism,MagicNumberTest,DependentTest,MoveAndInlineMethod,isMoveAndInlineMethod
101,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/function/DeployMojoTest.java,18,3,7,8,0.22,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
102,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/function/ListMojoTest.java,12,2,6,8,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
103,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/function/PackageMojoTest.java,42,5,13,41,0.1,4,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,False
104,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/function/RunMojoTest.java,57,8,20,60,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
105,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/AbstractAzureMojoTest.java,85,14,29,43,0.26,22,13,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,12,0,0,False
106,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/prompt/DefaultPrompterTest.java,54,13,27,17,0.22,12,13,8,4,0,0,0,12,0,0,0,0,0,0,0,4,1,0,0,12,0,0,False
107,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/prompt/InputValidateResultTest.java,15,2,2,12,0.4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
108,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/prompt/SchemaValidatorTest.java,66,6,15,17,0.18,12,6,1,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,5,0,0,False
109,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/utils/MavenUtilsTest.java,34,3,6,39,0.32,11,3,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
110,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/utils/TemplateUtilsTest.java,54,8,10,28,0.19,10,8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,False
111,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/utils/XmlUtilsTest.java,49,6,10,30,0.33,16,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
112,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/springcloud/DeployMojoTest.java,16,1,3,8,0.13,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
113,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/springcloud/configuration/AppDeploymentMavenConfigTest.java,38,7,7,27,0.21,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
114,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/springcloud/prompt/ConfigurationPrompterTest.java,185,16,37,75,0.09,16,16,8,1,0,0,0,14,15,0,0,0,2,0,0,7,1,0,1,15,0,0,False
115,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/webapp/DeployMojoTest.java,53,7,16,36,0.34,18,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
116,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/webapp/parser/ConfigParserTest.java,80,5,7,49,0.29,23,5,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,False
117,microsoft/azure-maven-plugins,0bd51ab1da4f1ac3d39c9b8cfdf15feb5c40ab98,com/microsoft/azure/maven/webapp/utils/TestUtils.java,52,6,20,29,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
118,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/appservice/AbstractAppServiceMojoTest.java,17,2,3,10,0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
119,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,False
120,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/function/DeployMojoTest.java,18,3,7,8,0.22,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
121,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/function/ListMojoTest.java,12,2,6,8,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
122,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/function/PackageMojoTest.java,42,5,13,41,0.1,4,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,False
123,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/function/RunMojoTest.java,57,8,20,60,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
124,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/AbstractAzureMojoTest.java,85,14,29,43,0.26,22,13,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,12,0,0,False
125,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/prompt/DefaultPrompterTest.java,54,13,27,17,0.22,12,13,8,4,0,0,0,12,0,0,0,0,0,0,0,4,1,0,0,12,0,0,False
126,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/prompt/InputValidateResultTest.java,15,2,2,12,0.4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
127,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/prompt/SchemaValidatorTest.java,66,6,15,17,0.18,12,6,1,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,5,0,0,False
128,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/utils/MavenUtilsTest.java,34,3,6,39,0.32,11,3,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
129,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/utils/TemplateUtilsTest.java,54,8,10,28,0.19,10,8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,False
130,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/utils/XmlUtilsTest.java,49,6,10,30,0.33,16,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
131,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/springcloud/DeployMojoTest.java,16,1,3,8,0.13,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
132,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/springcloud/configuration/AppDeploymentMavenConfigTest.java,38,7,7,27,0.21,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,False
133,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/springcloud/prompt/ConfigurationPrompterTest.java,185,16,37,75,0.09,16,16,8,1,0,0,0,14,15,0,0,0,2,0,0,7,1,0,1,15,0,0,False
134,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/webapp/DeployMojoTest.java,53,7,16,36,0.34,18,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
135,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/webapp/parser/ConfigParserTest.java,80,5,7,49,0.29,23,5,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,False
136,microsoft/azure-maven-plugins,e7936823df6c477575bbca3801b76d2f4da8ea82,com/microsoft/azure/maven/webapp/utils/TestUtils.java,52,6,20,29,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
137,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,False
138,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/function/DeployMojoTest.java,18,3,7,8,0.22,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
139,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/function/ListMojoTest.java,12,2,6,8,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
140,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/function/PackageMojoTest.java,42,5,13,41,0.1,4,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,False
141,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/function/RunMojoTest.java,57,8,20,60,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
142,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/AbstractAppServiceMojoTest.java,17,2,3,10,0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
143,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/AbstractAzureMojoTest.java,85,14,29,43,0.26,22,13,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,12,0,0,False
144,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/prompt/DefaultPrompterTest.java,54,13,27,17,0.22,12,13,8,4,0,0,0,12,0,0,0,0,0,0,0,4,1,0,0,12,0,0,False
145,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/prompt/InputValidateResultTest.java,15,2,2,12,0.4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
146,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/prompt/SchemaValidatorTest.java,66,6,15,17,0.18,12,6,1,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,5,0,0,False
147,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/utils/MavenUtilsTest.java,34,3,6,39,0.32,11,3,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
148,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/utils/TemplateUtilsTest.java,54,8,10,28,0.19,10,8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,False
149,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/utils/XmlUtilsTest.java,49,6,10,30,0.33,16,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
150,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/webapp/DeployMojoTest.java,51,7,16,36,0.31,16,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
151,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/webapp/parser/ConfigParserTest.java,80,5,7,49,0.29,23,5,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,False
152,microsoft/azure-maven-plugins,4b7d143f1875359b58b5f85e2134c3f4909264e1,com/microsoft/azure/maven/webapp/utils/TestUtils.java,52,6,20,29,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
153,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,False
154,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/function/DeployMojoTest.java,18,3,7,8,0.22,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
155,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/function/ListMojoTest.java,12,2,6,8,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
156,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/function/PackageMojoTest.java,42,5,13,41,0.1,4,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,False
157,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/function/RunMojoTest.java,57,8,20,60,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
158,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/AbstractAppServiceMojoTest.java,17,2,3,10,0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
159,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/AbstractAzureMojoTest.java,85,14,29,43,0.26,22,13,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,12,0,0,False
160,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/prompt/DefaultPrompterTest.java,54,13,27,17,0.22,12,13,8,4,0,0,0,12,0,0,0,0,0,0,0,4,1,0,0,12,0,0,False
161,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/prompt/InputValidateResultTest.java,15,2,2,12,0.4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
162,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/prompt/SchemaValidatorTest.java,66,6,15,17,0.18,12,6,1,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,5,0,0,False
163,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/utils/MavenUtilsTest.java,34,3,6,39,0.32,11,3,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
164,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/utils/TemplateUtilsTest.java,54,8,10,28,0.19,10,8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,False
165,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/utils/XmlUtilsTest.java,49,6,10,30,0.33,16,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
166,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/webapp/DeployMojoTest.java,51,7,16,36,0.31,16,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
167,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/webapp/parser/ConfigParserTest.java,80,5,7,49,0.29,23,5,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,False
168,microsoft/azure-maven-plugins,499009279334c7c6685ba33ba6f02b7b68f5ddf8,com/microsoft/azure/maven/webapp/utils/TestUtils.java,52,6,20,29,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
169,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,False
170,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/function/DeployMojoTest.java,18,3,7,8,0.22,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
171,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/function/ListMojoTest.java,12,2,6,8,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
172,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/function/PackageMojoTest.java,42,5,13,41,0.1,4,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,False
173,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/function/RunMojoTest.java,57,8,20,60,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
174,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/AbstractAppServiceMojoTest.java,17,2,3,10,0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
175,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/AbstractAzureMojoTest.java,85,14,29,43,0.26,22,13,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,12,0,0,False
176,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/prompt/DefaultPrompterTest.java,54,13,27,17,0.22,12,13,8,4,0,0,0,12,0,0,0,0,0,0,0,4,1,0,0,12,0,0,False
177,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/prompt/InputValidateResultTest.java,15,2,2,12,0.4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
178,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/prompt/SchemaValidatorTest.java,66,6,15,17,0.18,12,6,1,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,5,0,0,False
179,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/utils/MavenUtilsTest.java,34,3,6,39,0.32,11,3,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
180,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/utils/TemplateUtilsTest.java,54,8,10,28,0.19,10,8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,False
181,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/utils/XmlUtilsTest.java,49,6,10,30,0.33,16,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
182,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/webapp/DeployMojoTest.java,53,7,16,37,0.34,18,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
183,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/webapp/parser/ConfigParserTest.java,80,5,7,49,0.29,23,5,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,False
184,microsoft/azure-maven-plugins,4d8c96fd51cbf5e356c48e47642f2ed67b747527,com/microsoft/azure/maven/webapp/utils/TestUtils.java,52,6,20,29,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
185,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,False
186,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/function/DeployMojoTest.java,18,3,7,8,0.22,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
187,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/function/ListMojoTest.java,12,2,6,8,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
188,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/function/PackageMojoTest.java,42,5,13,41,0.1,4,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,False
189,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/function/RunMojoTest.java,57,8,20,60,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
190,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/AbstractAppServiceMojoTest.java,17,2,3,10,0.06,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
191,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/AbstractAzureMojoTest.java,85,14,29,43,0.26,22,13,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,12,0,0,False
192,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/prompt/DefaultPrompterTest.java,54,13,27,17,0.22,12,13,8,4,0,0,0,12,0,0,0,0,0,0,0,4,1,0,0,12,0,0,False
193,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/prompt/InputValidateResultTest.java,15,2,2,12,0.4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
194,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/prompt/SchemaValidatorTest.java,66,6,15,17,0.18,12,6,1,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,5,0,0,False
195,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/utils/MavenUtilsTest.java,34,3,6,39,0.32,11,3,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,False
196,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/utils/TemplateUtilsTest.java,54,8,10,28,0.19,10,8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,False
197,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/utils/XmlUtilsTest.java,49,6,10,30,0.33,16,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False
198,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/webapp/DeployMojoTest.java,53,7,16,37,0.34,18,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False
199,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/webapp/parser/ConfigParserTest.java,80,5,7,49,0.29,23,5,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,False
200,microsoft/azure-maven-plugins,8bec9377229474d4a71c261b9337caa5973ee132,com/microsoft/azure/maven/webapp/utils/TestUtils.java,52,6,20,29,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
201,microsoft/azure-maven-plugins,04ff0ead9dcb743fb1d3525e9197da1872d33373,com/microsoft/azure/maven/function/AddMojoTest.java,44,7,15,24,0.11,5,7,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,0,False
202,microsoft/azure-maven-plugins,04ff0ead9dcb743fb1d3525e9197da1872d33373,com/microsoft/azure/maven/function/DeployMojoTest.java,18,3,7,8,0.22,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
203,microsoft/azure-maven-plugins,04ff0ead9dcb743fb1d3525e9197da1872d33373,com/microsoft/azure/maven/function/ListMojoTest.java,12,2,6,8,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
204,microsoft/azure-maven-plugins,04ff0ead9dcb743fb1d3525e9197da1872d33373,com/microsoft/azure/maven/function/PackageMojoTest.java,42,5,13,41,0.1,4,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,False
205,microsoft/azure-maven-plugins,04ff0ead9dcb743fb1d3525e9197da1872d33373,com/microsoft/azure/maven/function/RunMojoTest.java,57,8,20,60,0.07,4,8,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,7,0,0,False
