App,SHA,Tag,TestFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,isSplitConditional
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.griffin.engine.functions.date.TimestampAddFunctionFactoryTest.java,46,0,0,0,0,0,45,0,0,0,0,0,0,0,0.0,0.0,0,31,0,0,45,0,140,46,106,76,14,0.1,14,14,7,2,1,0,100.0,31,17,16,17,17,8,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.griffin.engine.functions.date.DateDiffTimestampFunctionFactoryTest.java,51,0,0,0,0,0,50,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,50,0,155,51,124,79,21,0.14,21,21,10,2,1,0,100.0,106,91,53,85,70,42,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.cairo.map.CompactMapTest.java,15,7,6,0,0,0,7,0,0,0,0,1,0,0,8.0,64.0,3,0,1,0,10,0,255,15,30,113,61,0.24,0,0,0,1,1,0,100.0,2,2,2,2,2,2,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.cairo.VirtualMemoryTest.java,59,32,31,0,0,0,2,0,0,0,0,0,0,0,46.0,161.0,3,6,2,0,56,0,965,59,102,331,158,0.16,127,127,127,1,1,0,100.0,152,152,152,25,25,25,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.cairo.TableWriterTest.java,172,28,10,0,0,0,130,0,0,0,0,1,0,0,,,8,89,22,0,133,0,1867,261,751,564,100,0.05,12,12,12,1,1,0,100.0,22,22,22,10,10,10,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,88,13,13,0,0,0,70,0,0,0,0,0,0,2,,,3,51,5,0,72,0,517,91,214,182,36,0.07,18,112,4,4,2,1,95.21,1178,1065,294,1160,1081,290,False
questdb/questdb,845f8f21ed7182cf290786c2271f2beeae2788ce,"5.0.2, 5.0.3",core.src.test.java.io.questdb.cairo.FullFwdDataFrameCursorTest.java,162,1,2,0,0,0,137,0,0,0,0,0,0,0,3.0,3.0,1,134,17,0,137,0,655,162,328,214,42,0.06,-17,-17,-17,1,1,0,100.0,1,1,1,18,18,18,False
questdb/questdb,76fca32a19e7f67c8f426e87e45341263bde4706,"5.0.3, 5.0.4",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpConnectionContextTest.java,58,3,6,0,0,0,45,45,0,0,0,0,0,0,0.0,0.0,1,18,2,0,45,0,342,76,160,115,17,0.05,161,132,54,3,1,0,100.0,277,180,92,116,48,39,False
questdb/questdb,76fca32a19e7f67c8f426e87e45341263bde4706,"5.0.3, 5.0.4",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpAuthConnectionContextTest.java,29,17,2,0,0,0,17,17,0,0,0,1,0,0,0.0,0.0,12,0,0,0,17,0,326,47,113,88,17,0.05,668,612,223,3,1,0,100.0,682,612,227,14,12,5,False
questdb/questdb,76fca32a19e7f67c8f426e87e45341263bde4706,"5.0.3, 5.0.4",core.src.test.java.io.questdb.PropServerConfigurationTest.java,15,4,0,0,0,0,14,0,0,0,0,0,0,0,6.0,698.0,2,0,0,2,14,0,127,15,31,44,18,0.14,52,48,17,3,2,1,98.32,145,119,48,93,71,31,False
questdb/questdb,76fca32a19e7f67c8f426e87e45341263bde4706,"5.0.3, 5.0.4",core.src.test.java.io.questdb.cutlass.pgwire.PGJobContextTest.java,78,3,5,0,0,0,65,0,0,0,0,0,0,0,7.0,21.0,0,6,4,0,65,0,582,100,235,157,71,0.12,269,178,67,4,2,1,99.19,873,755,218,604,577,151,False
questdb/questdb,76fca32a19e7f67c8f426e87e45341263bde4706,"5.0.3, 5.0.4",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpServerTest.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,4,0,173,19,39,47,3,0.02,46,48,23,2,1,0,100.0,115,115,58,69,67,34,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpConnectionContextTest.java,61,3,6,0,0,0,48,48,0,0,0,0,0,0,0.0,0.0,1,18,2,0,48,0,352,79,166,118,17,0.05,79,78,26,3,2,0,68.38,98,79,33,19,15,6,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.griffin.engine.functions.columns.StrColumnTest.java,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,16,4,8,4,0,0.0,1,1,1,1,1,0,100.0,2,2,2,1,1,1,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.griffin.engine.functions.catalogue.AttributeCatalogueFunctionFactoryTest.java,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,10,0,36,10,24,10,10,0.28,396,231,99,4,2,0,54.24,528,231,132,132,74,33,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.griffin.FunctionParserTest.java,70,12,0,0,0,0,53,0,0,0,0,0,0,0,,,0,11,1,0,64,0,828,168,374,226,87,0.11,0,0,0,2,1,0,100.0,60,37,30,60,37,30,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.griffin.ExpressionParserTest.java,129,0,0,0,0,0,76,0,0,0,0,0,0,0,0.0,0.0,0,76,0,0,127,0,402,129,258,138,54,0.13,216,209,54,4,2,1,98.21,248,237,62,32,28,8,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.cairo.TableWriterTest.java,176,28,11,0,0,0,132,0,0,0,0,1,0,0,,,8,90,24,0,135,0,1886,266,766,573,103,0.05,92,92,92,1,1,0,100.0,103,103,103,11,11,11,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.cutlass.text.TextLoaderTest.java,68,5,4,0,0,0,53,0,0,0,0,1,0,0,,,0,0,0,0,53,0,348,76,157,111,64,0.18,2,2,2,1,1,0,100.0,4,4,4,2,2,2,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,89,13,13,0,0,0,72,0,0,0,0,0,0,2,,,3,54,5,0,74,0,443,92,212,187,30,0.07,-247,98,-35,7,2,0,56.68,479,214,68,726,427,104,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.cairo.TableBlockWriterTest.java,34,2,6,0,0,0,22,21,0,0,0,1,0,0,0.0,0.0,1,20,5,0,22,0,224,37,91,59,4,0.02,863,865,432,2,2,1,99.08,868,865,434,5,5,2,False
questdb/questdb,90a28946189a84200943bc91ff797883c0b1fc94,"5.0.4, 5.0.5",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpAuthConnectionContextTest.java,28,17,2,0,0,0,17,17,0,0,0,1,0,0,0.0,0.0,12,0,0,0,17,0,315,45,108,85,17,0.05,-12,-12,-12,1,1,0,100.0,14,14,14,26,26,26,False
questdb/questdb,882afaf154225183a0290d772933f3104714d22c,"5.0.5, 5.0.6",core.src.test.java.io.questdb.griffin.WhereClauseParserTest.java,198,99,0,0,0,0,180,181,0,0,0,49,0,0,0.0,0.0,0,21,1,0,181,0,1240,198,416,655,340,0.27,214,214,107,2,2,1,99.76,521,520,260,307,306,154,False
questdb/questdb,882afaf154225183a0290d772933f3104714d22c,"5.0.5, 5.0.6",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,91,14,14,0,0,0,73,0,0,0,0,0,0,2,,,3,54,5,0,75,0,480,94,216,193,30,0.06,124,137,41,3,2,1,98.76,303,267,101,179,130,60,False
questdb/questdb,882afaf154225183a0290d772933f3104714d22c,"5.0.5, 5.0.6",core.src.test.java.io.questdb.cutlass.pgwire.PGJobContextTest.java,113,6,11,0,0,0,90,0,0,0,0,0,0,1,2.0,8.0,1,14,9,0,90,0,608,123,269,192,86,0.14,702,402,54,13,3,0,83.79,2964,740,228,2262,726,174,False
questdb/questdb,882afaf154225183a0290d772933f3104714d22c,"5.0.5, 5.0.6",core.src.test.java.io.questdb.std.Long256FromCharSequenceDecoderTest.java,6,0,0,0,0,0,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,0,103,7,13,7,75,0.73,-1,-1,-1,1,1,0,100.0,9,9,9,10,10,10,False
questdb/questdb,882afaf154225183a0290d772933f3104714d22c,"5.0.5, 5.0.6",core.src.test.java.io.questdb.cairo.TableWriterTest.java,176,28,11,0,0,0,132,0,0,0,0,1,0,0,,,8,90,24,0,135,0,1883,266,763,573,103,0.05,1,3,0,4,2,0,93.33,68,60,17,67,57,17,False
questdb/questdb,882afaf154225183a0290d772933f3104714d22c,"5.0.5, 5.0.6",core.src.test.java.io.questdb.cairo.TableReaderTest.java,99,23,21,0,0,0,67,0,0,0,0,0,0,0,19.0,65.0,12,42,10,0,72,0,622,109,237,199,100,0.16,26,26,13,2,1,0,100.0,348,311,174,322,311,161,False
questdb/questdb,882afaf154225183a0290d772933f3104714d22c,"5.0.5, 5.0.6",core.src.test.java.io.questdb.griffin.FunctionParserTest.java,88,14,0,0,0,0,71,0,0,0,0,0,0,0,,,0,11,1,0,81,0,935,187,433,290,110,0.12,223,223,112,2,1,0,100.0,229,226,114,6,3,3,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cairo.EngineMigrationTest.java,26,3,2,0,0,0,13,0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,13,0,229,28,67,100,32,0.14,602,502,150,4,3,0,77.17,647,502,162,45,22,11,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cutlass.pgwire.PGJobContextTest.java,119,8,13,0,0,0,95,0,0,0,0,0,0,1,2.0,8.0,1,14,10,0,95,0,640,129,281,194,89,0.14,382,224,76,5,3,1,85.92,397,225,79,15,12,3,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpServerTest.java,14,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,10,0,90,14,30,32,4,0.04,230,265,46,5,3,1,56.34,659,338,132,429,205,86,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.engine.functions.groupby.CountSymbolGroupByFunctionFactoryTest.java,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,23,7,14,7,6,0.26,-11,-11,-11,1,1,0,100.0,5,5,5,16,16,16,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.engine.functions.groupby.CountStringGroupByFunctionFactoryTest.java,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,23,7,14,7,6,0.26,-11,-11,-11,1,1,0,100.0,5,5,5,16,16,16,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.WhereClauseParserTest.java,198,99,0,0,0,0,180,181,0,0,0,49,0,0,0.0,0.0,0,20,1,0,181,0,1239,198,416,655,340,0.27,-3,0,-2,2,1,0,100.0,25,17,12,28,20,14,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cairo.IntervalFwdDataFrameCursorTest.java,20,2,1,0,0,0,16,0,0,0,0,0,0,0,1.0,0.0,2,13,1,0,16,0,209,20,42,88,10,0.05,-1,1,0,2,2,1,98.65,111,109,56,112,111,56,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.std.NumbersTest.java,95,21,12,0,0,0,59,84,0,0,0,9,0,0,,,2,0,0,0,94,0,503,95,167,227,116,0.23,0,0,0,2,2,0,75.0,4,3,2,4,3,2,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.engine.functions.groupby.HaversineDistDegreeGroupByFunctionFactoryTest.java,20,14,11,0,0,0,18,0,0,0,0,0,0,0,0.0,0.0,3,0,1,0,18,0,194,20,45,55,25,0.13,-40,63,-20,2,2,0,90.04,688,669,344,728,606,364,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.engine.functions.date.TimestampSequenceFunctionFactoryTest.java,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,31,5,10,6,5,0.16,-16,-16,-16,1,1,0,100.0,20,20,20,36,36,36,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.engine.functions.SymbolFunctionTest.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,20,0,83,26,32,23,3,0.04,11,10,6,2,2,0,76.92,12,10,6,1,1,0,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.engine.functions.Long256FunctionTest.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0,0,0,19,0,70,22,24,21,2,0.03,1,1,1,1,1,0,100.0,1,1,1,0,0,0,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.SqlCompilerTest.java,136,14,3,0,0,0,111,0,0,0,0,0,0,0,9.0,38.0,1,19,1,0,112,0,864,159,360,375,227,0.26,-103,24,-26,4,3,2,95.01,209,172,52,312,299,78,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.FunctionFactoryDescriptorTest.java,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,4,0,62,10,20,39,30,0.48,121,121,60,2,2,0,85.82,131,121,66,10,10,5,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cutlass.line.tcp.SymbolCacheTest.java,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,1,0,6,1,2,1,1,0.17,147,145,49,3,3,1,91.19,153,145,51,6,5,2,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpConnectionContextTest.java,65,3,4,0,0,0,51,51,0,0,0,0,0,0,0.0,0.0,1,18,2,0,51,0,382,88,188,123,19,0.05,150,201,30,5,3,1,54.02,324,234,65,174,131,35,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,94,14,14,0,0,0,76,0,0,0,0,0,0,2,,,3,54,5,0,78,0,517,97,223,207,32,0.06,308,218,51,6,3,1,59.51,811,380,135,503,282,84,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cairo.pool.ReaderPoolTest.java,27,20,13,0,0,0,24,0,0,0,0,1,0,0,18.0,90.0,4,0,0,0,24,0,191,30,68,67,29,0.15,14,14,7,2,1,0,100.0,43,42,22,29,28,14,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cairo.TableWriterTest.java,163,27,11,0,0,0,120,0,0,0,0,1,0,0,34.0,204.0,9,77,23,0,123,0,1727,243,702,553,101,0.06,-191,14,-38,5,4,2,81.61,190,121,38,381,325,76,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cairo.TableReaderTest.java,96,22,20,0,0,0,63,0,0,0,0,0,0,0,18.0,61.0,12,39,11,0,68,0,563,99,200,190,100,0.18,-79,0,-26,3,2,0,86.32,8,4,3,87,80,29,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cairo.TableBlockWriterTest.java,34,2,5,0,0,0,22,0,0,0,0,1,0,0,0.0,0.0,1,20,5,0,22,0,215,37,90,51,4,0.02,-8,21,-4,2,2,0,77.33,157,110,78,165,139,82,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cairo.FullFwdDataFrameCursorTest.java,162,1,2,0,0,0,137,0,0,0,0,0,0,0,3.0,3.0,1,134,17,0,137,0,709,162,328,214,42,0.06,89,104,30,3,1,0,100.0,341,338,114,252,234,84,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cairo.BinarySearchTest.java,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,20,2,0,23,0,159,25,32,54,11,0.07,3,3,3,1,1,0,100.0,15,15,15,12,12,12,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.PropServerConfigurationTest.java,17,5,0,0,0,0,15,0,0,0,0,0,0,0,7.0,793.0,2,0,0,2,15,0,137,17,47,52,21,0.15,12,21,3,4,3,0,60.8,94,51,24,82,56,20,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.FilesTest.java,14,10,1,0,0,0,10,0,8,0,0,1,0,0,10.0,40.0,0,0,0,8,12,0,176,14,30,136,40,0.23,43,43,14,3,2,1,95.74,45,43,15,2,1,1,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.griffin.SqlCodeGeneratorTest.java,150,6,3,0,0,0,147,0,0,0,0,0,0,0,,,0,2,1,0,147,0,670,151,307,272,211,0.31,-18,4,-6,3,2,0,76.92,17,8,6,35,29,12,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cutlass.text.TextLoaderTest.java,72,5,4,0,0,0,56,0,0,0,0,1,0,0,,,0,0,0,0,56,0,373,82,170,109,69,0.18,59,65,20,3,1,0,100.0,293,276,98,234,211,78,False
questdb/questdb,d209397bc05e4e0097fbfc7da314c0bffb3bc5da,"5.0.6.1, 6.0.0.b2",core.src.test.java.io.questdb.cutlass.line.LineProtoLexerTest.java,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0,0,0,0,41,0,265,45,53,67,51,0.19,0,0,0,1,1,0,100.0,3,3,3,3,3,3,False
questdb/questdb,d503a5de4008d09f7de431ce136fc7a2788736bc,"6.0.0.b2, 6.0.0",core.src.test.java.io.questdb.cutlass.pgwire.PGJobContextTest.java,120,8,13,0,0,0,97,0,0,0,0,0,0,1,2.0,8.0,1,14,9,0,97,0,643,130,283,195,90,0.14,1,21,0,2,2,0,61.82,28,21,14,27,27,14,False
questdb/questdb,26ee964d206c08150801d45ea94a63e4d774fdaa,"6.0.0, 6.0.1",core.src.test.java.io.questdb.griffin.WhereClauseParserTest.java,210,97,0,0,0,0,192,193,0,0,0,49,0,0,0.0,0.0,0,29,1,0,193,0,1258,210,445,663,342,0.27,66,66,66,1,1,0,100.0,161,161,161,95,95,95,False
questdb/questdb,26ee964d206c08150801d45ea94a63e4d774fdaa,"6.0.0, 6.0.1",core.src.test.java.io.questdb.cairo.EngineMigrationTest.java,27,4,2,0,0,0,14,0,0,0,0,0,0,0,2.0,3.0,1,0,0,0,14,0,234,29,69,101,33,0.14,0,0,0,3,2,0,50.0,6,3,2,6,3,2,False
questdb/questdb,26ee964d206c08150801d45ea94a63e4d774fdaa,"6.0.0, 6.0.1",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,94,14,13,0,0,0,76,0,0,0,0,0,0,2,,,3,54,5,0,78,0,516,97,222,206,31,0.06,13,13,6,2,2,0,88.62,68,61,34,55,48,28,False
questdb/questdb,0d2255cc556da1ff8db161118dcc7424cdc94c1d,"6.0.1, 6.0.2",core.src.test.java.io.questdb.griffin.engine.functions.columns.StrColumnTest.java,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,16,4,8,4,0,0.0,1,1,1,1,1,0,100.0,2,2,2,1,1,1,False
questdb/questdb,0d2255cc556da1ff8db161118dcc7424cdc94c1d,"6.0.1, 6.0.2",core.src.test.java.io.questdb.griffin.FunctionParserTest.java,89,14,1,0,0,0,70,0,0,0,0,0,0,0,3.0,36.0,0,11,1,0,82,0,952,189,434,294,114,0.12,13,12,6,2,2,0,82.01,201,160,100,188,159,94,False
questdb/questdb,0d2255cc556da1ff8db161118dcc7424cdc94c1d,"6.0.1, 6.0.2",core.src.test.java.io.questdb.griffin.FunctionFactoryDescriptorTest.java,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,4,0,62,10,20,39,30,0.48,1,1,1,1,1,0,100.0,2,2,2,1,1,1,False
questdb/questdb,0d2255cc556da1ff8db161118dcc7424cdc94c1d,"6.0.1, 6.0.2",core.src.test.java.io.questdb.griffin.SqlParserTest.java,506,4,5,0,0,0,493,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,493,0,1673,508,1072,1324,521,0.31,193,84,39,5,2,0,82.66,356,142,71,163,120,33,False
questdb/questdb,0d2255cc556da1ff8db161118dcc7424cdc94c1d,"6.0.1, 6.0.2",core.src.test.java.io.questdb.cairo.EngineMigrationTest.java,27,4,2,0,0,0,14,0,0,0,0,0,0,0,2.0,3.0,1,0,0,0,14,0,234,29,69,101,33,0.14,0,0,0,1,1,0,100.0,13,13,13,13,13,13,False
questdb/questdb,0d2255cc556da1ff8db161118dcc7424cdc94c1d,"6.0.1, 6.0.2",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpServerTest.java,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,11,0,107,15,32,36,5,0.05,40,30,20,2,2,0,63.33,50,34,25,10,6,5,False
questdb/questdb,a6afbadb9b9419d47cca1bf86fa13fdadf08bda4,"6.0.2, 6.0.3",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpServerTest.java,17,0,1,0,0,0,12,0,0,0,0,0,0,1,0.0,0.0,0,1,1,0,12,0,119,17,35,38,5,0.04,81,81,81,1,1,0,100.0,90,90,90,9,9,9,True
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.griffin.SqlCompilerTest.java,142,14,3,0,0,0,117,0,0,0,0,0,0,0,10.0,40.0,1,20,1,0,118,0,897,165,375,387,232,0.26,141,86,47,3,3,0,44.56,167,86,56,26,13,9,False
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.cutlass.pgwire.PGJobContextTest.java,140,17,22,0,0,0,115,0,0,0,0,0,0,1,3.0,10.0,1,16,10,0,115,0,605,153,323,193,106,0.18,221,81,32,7,5,4,95.29,1979,1763,283,1758,1740,251,False
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.std.datetime.millitime.TimeZoneRulesMillisTest.java,3,0,2,0,0,0,3,0,0,2,0,0,0,0,2.0,4.0,0,1,0,0,3,0,86,3,13,45,2,0.02,-1,-1,-1,1,1,0,100.0,16,16,16,17,17,17,False
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.std.datetime.microtime.TimeZoneRulesMicrosTest.java,4,0,2,0,0,0,3,0,0,3,0,0,0,0,2.0,4.0,0,2,0,0,4,0,92,4,13,52,2,0.02,19,19,19,1,1,0,100.0,28,28,28,9,9,9,False
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.griffin.WhereClauseParserTest.java,211,97,0,0,0,0,193,194,0,0,0,49,0,0,0.0,0.0,0,30,1,0,194,0,1272,211,448,664,342,0.27,19,16,5,4,4,0,64.0,22,16,6,3,1,1,False
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.griffin.SqlParserTest.java,508,4,5,0,0,0,506,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,506,0,1594,510,1071,1301,514,0.32,-136,1,-45,3,2,1,98.77,54,49,18,190,172,63,False
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.cairo.NullColumnTest.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,2,0,0,21,0,65,21,21,42,19,0.29,26,26,26,1,1,0,100.0,27,27,27,1,1,1,False
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.cutlass.line.tcp.LineTcpServerTest.java,28,0,1,0,0,0,19,0,0,0,0,0,0,1,0.0,0.0,0,1,1,0,19,0,184,28,56,60,6,0.03,209,134,26,8,3,1,65.66,387,134,48,178,93,22,False
questdb/questdb,2d16df8f0846707f34f76f96864e93f0cafe85f3,"6.0.3, 6.0.4",core.src.test.java.io.questdb.cutlass.http.IODispatcherTest.java,100,11,15,0,0,0,82,0,0,0,0,0,0,2,,,2,58,5,0,84,0,535,103,234,211,32,0.06,570,276,71,8,5,1,32.08,871,326,109,301,175,38,False
